Executing fixed runner now.
Test being executed: com.thoughtworks.xstream.io.xml.CompactWriterTest.testSupportsAttributes
Test being executed: com.thoughtworks.xstream.io.xml.CompactWriterTest.testEscapesXmlUnfriendlyCharacters
Test being executed: com.thoughtworks.xstream.io.xml.CompactWriterTest.testEscapesWhitespaceCharacters
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testCanReadFromElementOfLargerDocument
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testCanNavigateDownChildTagsByIndex
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testChildTagsCanBeMixedWithOtherNodes
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testAttributesCanBeFetchedFromTags
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testDoesNotIgnoreWhitespaceAroundText
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testReturnsEmptyStringForEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testStartsAtRootTag
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testReturnsLastResultForHasMoreChildrenIfCalledRepeatedlyWithoutMovingNode
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testExposesAttributesKeysAndValuesByIndex
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testExposesAttributesKeysAsIterator
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testAllowsValueToBeReadWithoutDisturbingChildren
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testExposesTextValueOfCurrentElementButNotChildren
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JReaderTest.testTextCanBeExtractedFromTag
Test being executed: com.thoughtworks.xstream.io.xml.JDomWriterTest.testSupportsEmptyNestedTags
Test being executed: com.thoughtworks.xstream.io.xml.JDomWriterTest.testSupportsNestedElements
Test being executed: com.thoughtworks.xstream.io.xml.JDomWriterTest.testProducesXmlElements
Test being executed: com.thoughtworks.xstream.io.xml.JDomWriterTest.testSupportsEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.JDomWriterTest.testSupportsAttributes
Test being executed: com.thoughtworks.xstream.io.xml.JDomWriterTest.testEscapesXmlUnfriendlyCharacters
Test being executed: com.thoughtworks.xstream.io.xml.JDomWriterTest.testEscapesWhitespaceCharacters
Test being executed: com.thoughtworks.xstream.io.xml.DomWriterTest.testEscapesWhitespaceCharacters
Test being executed: com.thoughtworks.xstream.io.xml.DomWriterTest.testSupportsEmptyNestedTags
Test being executed: com.thoughtworks.xstream.io.xml.DomWriterTest.testSupportsNestedElements
Test being executed: com.thoughtworks.xstream.io.xml.DomWriterTest.testProducesXmlElements
Test being executed: com.thoughtworks.xstream.io.xml.DomWriterTest.testSupportsEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.DomWriterTest.testSupportsAttributes
Test being executed: com.thoughtworks.xstream.io.xml.DomWriterTest.testEscapesXmlUnfriendlyCharacters
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testCanReadFromElementOfLargerDocument
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testExposesAttributesKeysAndValuesByIndex
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testCanNavigateDownChildTagsByIndex
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testChildTagsCanBeMixedWithOtherNodes
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testAttributesCanBeFetchedFromTags
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testDoesNotIgnoreWhitespaceAroundText
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testReturnsEmptyStringForEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testStartsAtRootTag
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testReturnsLastResultForHasMoreChildrenIfCalledRepeatedlyWithoutMovingNode
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testExposesAttributesKeysAsIterator
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testAllowsValueToBeReadWithoutDisturbingChildren
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testExposesTextValueOfCurrentElementButNotChildren
Test being executed: com.thoughtworks.xstream.io.xml.DomReaderTest.testTextCanBeExtractedFromTag
Test being executed: com.thoughtworks.xstream.io.xml.JDomAcceptanceTest.testMarshalsObjectToJDOM
Test being executed: com.thoughtworks.xstream.io.xml.JDomAcceptanceTest.testUnmarshalsObjectFromJDOM
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriter2Test.testSupportsEmptyNestedTags
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriter2Test.testSupportsEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriter2Test.testSupportsAttributes
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriter2Test.testEscapesWhitespaceCharacters
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriter2Test.testNamespacedXmlWithPrefix
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriter2Test.testNamespacedXmlWithoutPrefix
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriter2Test.testSupportsNestedElements
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriter2Test.testProducesXmlElements
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriter2Test.testEscapesXmlUnfriendlyCharacters
Test being executed: com.thoughtworks.xstream.io.xml.SaxWriterTest.testMarshalsObjectToSAX
Test being executed: com.thoughtworks.xstream.io.xml.SaxWriterTest.testAllowsStartAndEndDocCallbacksToBeSkipped
Test being executed: com.thoughtworks.xstream.io.xml.SaxWriterTest.testMarshalsObjectToTrAX
Test being executed: com.thoughtworks.xstream.io.xml.SaxWriterTest.testNullSourceObject
Test being executed: com.thoughtworks.xstream.io.xml.SaxWriterTest.testNullSourceList
Test being executed: com.thoughtworks.xstream.io.xml.SaxWriterTest.testEmptySourceList
Test being executed: com.thoughtworks.xstream.io.xml.SaxWriterTest.testEmptySourceListAtParse
Test being executed: com.thoughtworks.xstream.io.xml.StaxReaderTest.testCanNavigateDownChildTagsByIndex
Test being executed: com.thoughtworks.xstream.io.xml.StaxReaderTest.testChildTagsCanBeMixedWithOtherNodes
Test being executed: com.thoughtworks.xstream.io.xml.StaxReaderTest.testAttributesCanBeFetchedFromTags
Test being executed: com.thoughtworks.xstream.io.xml.StaxReaderTest.testDoesNotIgnoreWhitespaceAroundText
Test being executed: com.thoughtworks.xstream.io.xml.StaxReaderTest.testReturnsEmptyStringForEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.StaxReaderTest.testStartsAtRootTag
Test being executed: com.thoughtworks.xstream.io.xml.StaxReaderTest.testReturnsLastResultForHasMoreChildrenIfCalledRepeatedlyWithoutMovingNode
Test being executed: com.thoughtworks.xstream.io.xml.StaxReaderTest.testExposesAttributesKeysAndValuesByIndex
Test being executed: com.thoughtworks.xstream.io.xml.StaxReaderTest.testExposesAttributesKeysAsIterator
Test being executed: com.thoughtworks.xstream.io.xml.StaxReaderTest.testAllowsValueToBeReadWithoutDisturbingChildren
Test being executed: com.thoughtworks.xstream.io.xml.StaxReaderTest.testExposesTextValueOfCurrentElementButNotChildren
Test being executed: com.thoughtworks.xstream.io.xml.StaxReaderTest.testTextCanBeExtractedFromTag
Test being executed: com.thoughtworks.xstream.io.xml.JDomReaderTest.testCanNavigateDownChildTagsByIndex
Test being executed: com.thoughtworks.xstream.io.xml.JDomReaderTest.testChildTagsCanBeMixedWithOtherNodes
Test being executed: com.thoughtworks.xstream.io.xml.JDomReaderTest.testAttributesCanBeFetchedFromTags
Test being executed: com.thoughtworks.xstream.io.xml.JDomReaderTest.testDoesNotIgnoreWhitespaceAroundText
Test being executed: com.thoughtworks.xstream.io.xml.JDomReaderTest.testReturnsEmptyStringForEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.JDomReaderTest.testStartsAtRootTag
Test being executed: com.thoughtworks.xstream.io.xml.JDomReaderTest.testReturnsLastResultForHasMoreChildrenIfCalledRepeatedlyWithoutMovingNode
Test being executed: com.thoughtworks.xstream.io.xml.JDomReaderTest.testExposesAttributesKeysAndValuesByIndex
Test being executed: com.thoughtworks.xstream.io.xml.JDomReaderTest.testExposesAttributesKeysAsIterator
Test being executed: com.thoughtworks.xstream.io.xml.JDomReaderTest.testAllowsValueToBeReadWithoutDisturbingChildren
Test being executed: com.thoughtworks.xstream.io.xml.JDomReaderTest.testExposesTextValueOfCurrentElementButNotChildren
Test being executed: com.thoughtworks.xstream.io.xml.JDomReaderTest.testTextCanBeExtractedFromTag
Test being executed: com.thoughtworks.xstream.io.xml.XomReaderTest.testCanNavigateDownChildTagsByIndex
Test being executed: com.thoughtworks.xstream.io.xml.XomReaderTest.testChildTagsCanBeMixedWithOtherNodes
Test being executed: com.thoughtworks.xstream.io.xml.XomReaderTest.testAttributesCanBeFetchedFromTags
Test being executed: com.thoughtworks.xstream.io.xml.XomReaderTest.testDoesNotIgnoreWhitespaceAroundText
Test being executed: com.thoughtworks.xstream.io.xml.XomReaderTest.testReturnsEmptyStringForEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.XomReaderTest.testStartsAtRootTag
Test being executed: com.thoughtworks.xstream.io.xml.XomReaderTest.testReturnsLastResultForHasMoreChildrenIfCalledRepeatedlyWithoutMovingNode
Test being executed: com.thoughtworks.xstream.io.xml.XomReaderTest.testExposesAttributesKeysAndValuesByIndex
Test being executed: com.thoughtworks.xstream.io.xml.XomReaderTest.testExposesAttributesKeysAsIterator
Test being executed: com.thoughtworks.xstream.io.xml.XomReaderTest.testAllowsValueToBeReadWithoutDisturbingChildren
Test being executed: com.thoughtworks.xstream.io.xml.XomReaderTest.testExposesTextValueOfCurrentElementButNotChildren
Test being executed: com.thoughtworks.xstream.io.xml.XomReaderTest.testTextCanBeExtractedFromTag
Test being executed: com.thoughtworks.xstream.io.xml.XomWriterTest.testSupportsEmptyNestedTags
Test being executed: com.thoughtworks.xstream.io.xml.XomWriterTest.testSupportsNestedElements
Test being executed: com.thoughtworks.xstream.io.xml.XomWriterTest.testProducesXmlElements
Test being executed: com.thoughtworks.xstream.io.xml.XomWriterTest.testSupportsEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.XomWriterTest.testSupportsAttributes
Test being executed: com.thoughtworks.xstream.io.xml.XomWriterTest.testEscapesXmlUnfriendlyCharacters
Test being executed: com.thoughtworks.xstream.io.xml.XomWriterTest.testEscapesWhitespaceCharacters
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JWriterTest.testEscapesWhitespaceCharacters
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JWriterTest.testSupportsEmptyNestedTags
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JWriterTest.testSupportsNestedElements
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JWriterTest.testProducesXmlElements
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JWriterTest.testSupportsEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JWriterTest.testSupportsAttributes
Test being executed: com.thoughtworks.xstream.io.xml.Dom4JWriterTest.testEscapesXmlUnfriendlyCharacters
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testCanReadFromElementOfLargerDocument
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testExposesAttributesKeysAndValuesByIndex
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testCanNavigateDownChildTagsByIndex
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testChildTagsCanBeMixedWithOtherNodes
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testAttributesCanBeFetchedFromTags
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testDoesNotIgnoreWhitespaceAroundText
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testReturnsEmptyStringForEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testStartsAtRootTag
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testReturnsLastResultForHasMoreChildrenIfCalledRepeatedlyWithoutMovingNode
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testExposesAttributesKeysAsIterator
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testAllowsValueToBeReadWithoutDisturbingChildren
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testExposesTextValueOfCurrentElementButNotChildren
Test being executed: com.thoughtworks.xstream.io.xml.XppDomReaderTest.testTextCanBeExtractedFromTag
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriterTest.testSupportsEmptyNestedTags
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriterTest.testSupportsEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriterTest.testSupportsAttributes
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriterTest.testEscapesWhitespaceCharacters
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriterTest.testSupportsNestedElements
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriterTest.testProducesXmlElements
Test being executed: com.thoughtworks.xstream.io.xml.StaxWriterTest.testEscapesXmlUnfriendlyCharacters
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLWriterTest.testSupportsEmptyNestedTags
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLWriterTest.testSupportsNestedElements
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLWriterTest.testProducesXmlElements
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLWriterTest.testSupportsEmptyTags
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLWriterTest.testSupportsAttributes
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLWriterTest.testEscapesXmlUnfriendlyCharacters
Test being executed: com.thoughtworks.xstream.io.xml.AbstractXMLWriterTest.testEscapesWhitespaceCharacters
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testHandlesMoreThan256Ids
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testCanNavigateDownChildTagsByIndex
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testChildTagsCanBeMixedWithOtherNodes
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testAttributesCanBeFetchedFromTags
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testDoesNotIgnoreWhitespaceAroundText
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testReturnsEmptyStringForEmptyTags
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testStartsAtRootTag
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testReturnsLastResultForHasMoreChildrenIfCalledRepeatedlyWithoutMovingNode
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testExposesAttributesKeysAndValuesByIndex
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testExposesAttributesKeysAsIterator
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testAllowsValueToBeReadWithoutDisturbingChildren
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testExposesTextValueOfCurrentElementButNotChildren
Test being executed: com.thoughtworks.xstream.io.binary.BinaryStreamTest.testTextCanBeExtractedFromTag
Test being executed: com.thoughtworks.xstream.io.binary.TokenTest.testDoesNotSupportNegativeIds
Test being executed: com.thoughtworks.xstream.io.binary.TokenTest.testUsesOneExtraByteForIdsThatCanBeRepresentedAsByte
Test being executed: com.thoughtworks.xstream.io.binary.TokenTest.testUsesTwoExtraBytesForIdsThatCanBeRepresentedAsShort
Test being executed: com.thoughtworks.xstream.io.binary.TokenTest.testUsesFourExtraBytesForIdsThatCanBeRepresentedAsShort
Test being executed: com.thoughtworks.xstream.io.binary.TokenTest.testUsesEightExtraBytesForIdsThatCanBeRepresentedAsLong
Test being executed: com.thoughtworks.xstream.io.path.PathTrackingWriterTest.testDecoratesXmlWriterProxyingAllInvocations
Test being executed: com.thoughtworks.xstream.io.path.PathTrackingWriterTest.testInterceptsWhenWriterMovesLocationInDocumentAndUpdatesPathTracker
Test being executed: com.thoughtworks.xstream.io.path.PathTrackingReaderTest.testDecoratesReaderAndTracksPath
Test being executed: com.thoughtworks.xstream.io.path.PathTrackerTest.testAssociatesIndexOnlyWithDirectParent
Test being executed: com.thoughtworks.xstream.io.path.PathTrackerTest.testAddsIndexIfSiblingOfSameTypeAlreadyExists
Test being executed: com.thoughtworks.xstream.io.path.PathTrackerTest.testExposesXpathLikeExpressionOfLocationInWriter
Test being executed: com.thoughtworks.xstream.io.json.JsonHierarchicalStreamDriverTest.testRepresentationOfTypeWithPrimitviesAsJson
Test being executed: com.thoughtworks.xstream.io.json.JsonHierarchicalStreamDriverTest.testSimpleTypesCanBeRepresentedAsJson
Test being executed: com.thoughtworks.xstream.io.json.JsonHierarchicalStreamDriverTest.testListsRepresentedCorrectlyAsJson
Test being executed: com.thoughtworks.xstream.io.json.JsonHierarchicalStreamDriverTest.testArraysRepresentedCorrectlyAsJson
Test being executed: com.thoughtworks.xstream.io.json.JsonHierarchicalStreamDriverTest.testSetsRepresentedCorrectlyAsJson
Test being executed: com.thoughtworks.xstream.io.json.JsonHierarchicalStreamDriverTest.testReadingFromReaderNotSupported
Test being executed: com.thoughtworks.xstream.io.json.JsonHierarchicalStreamDriverTest.testReadingFromInputStreamNotSupported
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testSkipsValueIfEmpty
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testCanNavigateDownChildTagsByIndex
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testChildTagsCanBeMixedWithOtherNodes
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testAttributesCanBeFetchedFromTags
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testDoesNotIgnoreWhitespaceAroundText
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testReturnsEmptyStringForEmptyTags
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testStartsAtRootTag
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testReturnsLastResultForHasMoreChildrenIfCalledRepeatedlyWithoutMovingNode
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testExposesAttributesKeysAndValuesByIndex
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testExposesAttributesKeysAsIterator
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testAllowsValueToBeReadWithoutDisturbingChildren
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testExposesTextValueOfCurrentElementButNotChildren
Test being executed: com.thoughtworks.xstream.io.copy.HierarchicalStreamCopierTest.testTextCanBeExtractedFromTag
Test being executed: com.thoughtworks.xstream.io.StatefulWriterTest.testKeepsBlance
Test being executed: com.thoughtworks.xstream.io.StatefulWriterTest.testCannotOpenNodeInValue
Test being executed: com.thoughtworks.xstream.io.StatefulWriterTest.testDelegatesAllCalls
Test being executed: com.thoughtworks.xstream.io.StatefulWriterTest.testCanCloseInFinally
Test being executed: com.thoughtworks.xstream.io.StatefulWriterTest.testCanWriteAttributesOnlyOnce
Test being executed: com.thoughtworks.xstream.io.StatefulWriterTest.testCanWriteValueOnlyToOpenNode
Test being executed: com.thoughtworks.xstream.io.StatefulWriterTest.testCannotWriteAfterClose
Test being executed: com.thoughtworks.xstream.io.StatefulWriterTest.testCanOnlyWriteAttributesToOpenNode
Test being executed: com.thoughtworks.xstream.io.StatefulWriterTest.testCanCloseTwice
Test being executed: com.thoughtworks.xstream.io.StatefulWriterTest.testCaresAboutNestingLevelWritingAttributes
Execution time: 9157433816
0-th run
Pass: 697, Fail: 34, Error: 16
